cluster_id,metric_cores,companies,recurrence_count,similarity_scores,unit_family,recommended_action,canonical_provisional_id,canonical_metric_core,low_confidence
cluster_1002,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:380,performance_reviews,False
cluster_1003,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:381,performance_reviews,False
cluster_1004,employees_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:382,employees_training,False
cluster_1005,employees_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:383,employees_training,False
cluster_1006,workers_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:384,workers_training,False
cluster_1007,workers_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:385,workers_training,False
cluster_1008,workers_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:386,workers_training,False
cluster_1009,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:387,performance_reviews,False
cluster_1010,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:388,performance_reviews,False
cluster_1011,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:389,performance_reviews,False
cluster_1012,value_chain_partner_assessment,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:394,value_chain_partner_assessment,True
cluster_1013,households_surveys,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:395,households_surveys,True
cluster_1014,core_area_perspective_plan,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:396,core_area_perspective_plan,True
cluster_1015,agri_locations,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:397,agri_locations,True
cluster_1016,district_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:398,district_count,False
cluster_1017,district_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:399,district_count,False
cluster_1018,gram_panchayat_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:400,gram_panchayat_count,False
cluster_1019,model_village_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:401,model_village_count,True
cluster_1020,block_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:402,block_count,True
cluster_1021,assured_irrigation_percentage,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:403,assured_irrigation_percentage,True
cluster_1022,micro_irrigation_percentage,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:404,micro_irrigation_percentage,False
cluster_1023,mobile_drip_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:405,mobile_drip_units,True
cluster_1024,acres_benefitted,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:406,acres_benefitted,True
cluster_1025,soak_pits,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:407,soak_pits,False
cluster_1026,other_structures,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:408,other_structures,False
cluster_1027,gross_wages_paid,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:409,gross_wages_paid,False
cluster_1028,board_of_directors_count,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:410,board_of_directors_count,True
cluster_1029,key_managerial_personnel_count,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:411,key_managerial_personnel_count,True
cluster_1030,employees_count,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:412,employees_count,False
cluster_1031,workers_count,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:413,workers_count,False
cluster_1032,gross_wages_paid,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:414,gross_wages_paid,False
cluster_1033,human_rights_training,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:415,human_rights_training,False
cluster_1034,ppe_kit_distribution,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:416,ppe_kit_distribution,False
cluster_1035,secured_storage_box_distribution,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:417,secured_storage_box_distribution,False
cluster_1036,drone_coverage,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:418,drone_coverage,False
cluster_1037,total_electricity_consumption,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:419,total_electricity_consumption,False
cluster_1038,total_fuel_consumption,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:421,total_fuel_consumption,False
cluster_1039,energy_consumption_through_other_sources,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:422,energy_consumption_through_other_sources,False
cluster_1040,total_electricity_consumption,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:423,total_electricity_consumption,False
cluster_1041,total_fuel_consumption,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:424,total_fuel_consumption,False
cluster_1042,zero_effluent_discharge,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:427,zero_effluent_discharge,False
cluster_1043,greenhouse_gas_emissions_target,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:428,greenhouse_gas_emissions_target,False
cluster_1044,air_emissions,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:429,air_emissions,True
cluster_1045,carbon_sequestration,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:430,carbon_sequestration,True
cluster_1046,solar_and_wind_power_capacity,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:431,solar_and_wind_power_capacity,False
cluster_1047,total_waste_disposed_by_landfilling,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:437,total_waste_disposed_by_landfilling,True
cluster_1048,total_waste_disposed_by_landfilling,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:438,total_waste_disposed_by_landfilling,True
cluster_1049,commissioned_capacity,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:442,commissioned_capacity,True
cluster_1050,externally_sourced_post_consumer_waste_paper,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:443,externally_sourced_post_consumer_waste_paper,True
cluster_1051,recycling_level,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:444,recycling_level,False
cluster_1052,post_consumer_plastic_packaging_waste,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:445,post_consumer_plastic_packaging_waste,False
cluster_1053,biodiversity_conservation_plot_area,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:446,biodiversity_conservation_plot_area,True
cluster_1054,agri_raw_materials_consumption,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:447,agri_raw_materials_consumption,True
cluster_1055,Improving_Health_Sanitation_Maternal_Child_Health_Nutrition,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:448,Improving_Health_Sanitation_Maternal_Child_Health_Nutrition,False
cluster_1056,Women_Empowerment,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:449,Women_Empowerment,True
cluster_1057,overall_raw_materials_consumption_percentage,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:450,overall_raw_materials_consumption_percentage,True
cluster_1058,Climate_Smart_Agriculture,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:451,Climate_Smart_Agriculture,True
cluster_1059,Natural_Resources_Management_Water_Stewardship,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:452,Natural_Resources_Management_Water_Stewardship,False
cluster_1060,On_Farm_Livelihood_Diversification_Social_Forestry,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:453,On_Farm_Livelihood_Diversification_Social_Forestry,True
cluster_1061,Off_Farm_Livelihood_Diversification_Improved_Animal_Husbandry_Practices,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:454,Off_Farm_Livelihood_Diversification_Improved_Animal_Husbandry_Practices,True
cluster_1062,Support_to_Education,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:455,Support_to_Education,True
cluster_1063,Skilling_of_Youth,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:456,Skilling_of_Youth,True
cluster_1064,Improving_Health_Sanitation_Waste_Management,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:457,Improving_Health_Sanitation_Waste_Management,False
cluster_1065,climate_smart_agriculture_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:458,climate_smart_agriculture_area,True
cluster_1066,link_farmers_with_government_schemes,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:459,link_farmers_with_government_schemes,False
cluster_1067,agri_business_centres,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:460,agri_business_centres,True
cluster_1068,farmer_producer_organisations,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:461,farmer_producer_organisations,False
cluster_1069,improvement_in_learning_outcomes_children_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:462,improvement_in_learning_outcomes_children_covered,False
cluster_1070,infrastructure_support_to_government_schools_and_anganwadis,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:463,infrastructure_support_to_government_schools_and_anganwadis,True
cluster_1071,vocational_training_youth_trained,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:464,vocational_training_youth_trained,True
cluster_1072,climate_smart_village_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:465,climate_smart_village_area,True
cluster_1073,natural_resources_management_water_stewardship,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:466,natural_resources_management_water_stewardship,True
cluster_1074,water_harvesting_structures,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:467,water_harvesting_structures,False
cluster_1075,storage_potential,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:468,storage_potential,True
cluster_1076,crop_water_use_efficiency,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:469,crop_water_use_efficiency,False
cluster_1077,bio_diversity_conservation,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:470,bio_diversity_conservation,True
cluster_1078,on_farm_livelihood_diversification_social_forestry,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:471,on_farm_livelihood_diversification_social_forestry,True
cluster_1079,off_farm_livelihood_diversification_improved_animal_husbandry,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:472,off_farm_livelihood_diversification_improved_animal_husbandry,True
cluster_1080,household_toilets_constructed,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:473,household_toilets_constructed,True
cluster_1081,waste_management_household_coverage,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:474,waste_management_household_coverage,False
cluster_1082,beneficiaries_covered_maternal_child_health_nutrition,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:475,beneficiaries_covered_maternal_child_health_nutrition,False
cluster_1083,women_covered_livelihood_microenterprises,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:476,women_covered_livelihood_microenterprises,True
cluster_1084,data_breaches,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:477,data_breaches,True
cluster_1085,data_breach_personally identifiable_information,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:478,data_breach_personally identifiable_information,True
cluster_1086,data_breach_impact,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:479,data_breach_impact,True
cluster_1087,percentage_of_energy_consumed_from_renewable_sources,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:480,percentage_of_energy_consumed_from_renewable_sources,False
cluster_1088,energy_intensity_optional,ITC,1,,energy,keep_provisional,ITC:itc_new_metric_distance_audit_applied:481,energy_intensity_optional,False
cluster_1089,total_complaints_reported_posh,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:482,total_complaints_reported_posh,True
cluster_1090,complaints_on_posh_upheld,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:483,complaints_on_posh_upheld,True
cluster_1091,water_intensity,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:486,water_intensity,False
cluster_1092,water_intensity,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:487,water_intensity,False
cluster_1093,waste_intensity,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:490,waste_intensity,False
cluster_1094,waste_intensity,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:491,waste_intensity,False
cluster_1095,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:492,job_creation,True
cluster_1096,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:493,job_creation,True
cluster_1097,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:494,job_creation,True
cluster_1098,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:495,job_creation,True
cluster_1099,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:496,job_creation,True
cluster_1100,job_creation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:497,job_creation,True
cluster_1101,urban_plantation_saplings,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:501,urban_plantation_saplings,False
cluster_1102,urban_plantation_survival_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:502,urban_plantation_survival_rate,False
cluster_1103,urban_water_management_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:503,urban_water_management_units,False
cluster_1104,urban_lake_rejuvenation_area,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:504,urban_lake_rejuvenation_area,False
